Date,AR,dAR
2024-07-16,0.6873729625797759,-0.9928484212757434
2024-07-17,0.6882127540659322,-0.9866703048353298
2024-07-18,0.6887186367744039,-0.979596542654544
2024-07-19,0.6886937567888888,-0.9697717335536675
2024-07-22,0.6894890321645121,-0.958632195273839
2024-07-23,0.6893519521590329,-0.9473503220426197
2024-07-24,0.6942606572386808,-0.9264840724266975
2024-07-25,0.6945660493623169,-0.9049238790178258
2024-07-26,0.6965551351865762,-0.8818493557791339
2024-07-29,0.6939625086839255,-0.8618589044247259
2024-07-30,0.6940598682195096,-0.844648931364207
2024-07-31,0.6945232762702984,-0.8287556206079136
2024-08-01,0.690685920914791,-0.8184729621935061
2024-08-02,0.68989082198094,-0.8109561524149571
2024-08-05,0.6982018679557604,-0.7827035738267
2024-08-06,0.700780713215644,-0.753741573061429
2024-08-07,0.7012027237877451,-0.7252467385628469
2024-08-08,0.7035756849104451,-0.6931882265121665
2024-08-09,0.7034768058948314,-0.6607974180695422
2024-08-12,0.7030742629150531,-0.6302305917553542
2024-08-13,0.7049600876737232,-0.5954604061197144
2024-08-14,0.7042100951029033,-0.5711377576108724
2024-08-15,0.7038389877106734,-0.5477258783243756
2024-08-16,0.7034262701448695,-0.5287192799213976
2024-08-19,0.7040809863048773,-0.5029304136507746
2024-08-20,0.7026020341469452,-0.47972011580026835
2024-08-21,0.70193833007374,-0.45833596169379337
2024-08-22,0.7028117761895792,-0.42678873153004215
2024-08-23,0.703631541622068,-0.3912843961983109
2024-08-26,0.7026126653876021,-0.37500295578091236
2024-08-27,0.7021252368818021,-0.3650467696897123
2024-08-28,0.7021057099192862,-0.35592325494084204
2024-08-29,0.6999866020805052,-0.35643854338006076
2024-08-30,0.7010368441756591,-0.3546313470585318
2024-09-03,0.7009935680598378,-0.35206937783610187
2024-09-04,0.7020827664017668,-0.35157784675020326
2024-09-05,0.7014910504165661,-0.35072158786701496
2024-09-06,0.7027298328619389,-0.3463127710970617
